"SubNo"	"Hemisphere"	"Block"	"Trial"	"ACC"	"RT"	"Twitches"	"Task"	"Congruence"	"Axes"	"HomLocation"
"2320"	11	1	20	20	1	0.795515	8	"Flanker"	"Incong"	"NW.SE"	"ATL"
"2321"	11	1	21	1	1	0.641422	2	"Flanker"	"Cong"	"N.S"	"O1.2"
"2322"	11	1	21	2	1	0.518301	2	"Flanker"	"Cong"	"N.S"	"O1.2"
"2323"	11	1	21	3	1	0.397434	2	"Flanker"	"Incong"	"N.S"	"O1.2"
"2324"	11	1	21	4	1	0.39309	2	"Flanker"	"Incong"	"N.S"	"O1.2"
"2325"	11	1	21	5	1	0.407419	2	"Flanker"	"Cong"	"N.S"	"O1.2"
"2326"	11	1	21	6	1	0.65629	2	"Flanker"	"Cong"	"E.W"	"O1.2"
"2327"	11	1	21	7	1	0.415799	2	"Flanker"	"Cong"	"E.W"	"O1.2"
"2328"	11	1	21	8	1	0.563917	2	"Flanker"	"Incong"	"E.W"	"O1.2"
"2329"	11	1	21	9	1	0.376716	2	"Flanker"	"Cong"	"E.W"	"O1.2"
"2330"	11	1	21	10	1	0.657148	2	"Flanker"	"Incong"	"E.W"	"O1.2"
"2331"	11	1	21	11	1	0.414195	2	"Flanker"	"Cong"	"NW.SE"	"O1.2"
"2332"	11	1	21	12	1	0.432194	2	"Flanker"	"Cong"	"NW.SE"	"O1.2"
"2333"	11	1	21	13	1	0.475191	2	"Flanker"	"Incong"	"NW.SE"	"O1.2"
"2334"	11	1	21	14	1	0.378291	2	"Flanker"	"Incong"	"NW.SE"	"O1.2"
"2335"	11	1	21	15	1	0.507172	2	"Flanker"	"Incong"	"NW.SE"	"O1.2"
"2336"	11	1	21	16	1	0.782359	2	"Flanker"	"Incong"	"NE.SW"	"O1.2"
"2337"	11	1	21	17	1	0.516294	2	"Flanker"	"Cong"	"NE.SW"	"O1.2"
"2338"	11	1	21	18	1	0.464079	2	"Flanker"	"Incong"	"NE.SW"	"O1.2"
"2339"	11	1	21	19	1	0.913753	2	"Flanker"	"Cong"	"NE.SW"	"O1.2"
"2340"	11	1	21	20	1	0.47567	2	"Flanker"	"Incong"	"NE.SW"	"O1.2"
"2341"	11	1	22	1	1	0.632017	1	"Flanker"	"Cong"	"NW.SE"	"CP5.6"
"2342"	11	1	22	2	1	0.409702	1	"Flanker"	"Cong"	"NW.SE"	"CP5.6"
"2343"	11	1	22	3	1	0.441567	1	"Flanker"	"Incong"	"NW.SE"	"CP5.6"
"2344"	11	1	22	4	1	0.622924	1	"Flanker"	"Incong"	"NW.SE"	"CP5.6"
"2345"	11	1	22	5	1	0.476674	1	"Flanker"	"Incong"	"NW.SE"	"CP5.6"
"2346"	11	1	22	6	1	0.60572	2	"Flanker"	"Incong"	"E.W"	"CP5.6"
"2347"	11	1	22	7	1	0.405273	2	"Flanker"	"Incong"	"E.W"	"CP5.6"
"2348"	11	1	22	8	1	0.506691	2	"Flanker"	"Cong"	"E.W"	"CP5.6"
"2349"	11	1	22	9	1	0.420148	2	"Flanker"	"Incong"	"E.W"	"CP5.6"
"2350"	11	1	22	10	1	0.552467	2	"Flanker"	"Cong"	"E.W"	"CP5.6"
"2351"	11	1	22	11	1	0.51404	3	"Flanker"	"Cong"	"NE.SW"	"CP5.6"
"2352"	11	1	22	12	1	0.569915	3	"Flanker"	"Cong"	"NE.SW"	"CP5.6"
"2353"	11	1	22	13	1	0.445836	3	"Flanker"	"Incong"	"NE.SW"	"CP5.6"
"2354"	11	1	22	14	1	0.560786	3	"Flanker"	"Cong"	"NE.SW"	"CP5.6"
"2355"	11	1	22	15	1	0.530259	3	"Flanker"	"Incong"	"NE.SW"	"CP5.6"
"2356"	11	1	22	16	1	0.539452	3	"Flanker"	"Cong"	"N.S"	"CP5.6"
"2357"	11	1	22	17	1	0.74373	3	"Flanker"	"Cong"	"N.S"	"CP5.6"
"2358"	11	1	22	18	1	0.673465	3	"Flanker"	"Incong"	"N.S"	"CP5.6"
"2359"	11	1	22	19	1	0.437288	3	"Flanker"	"Cong"	"N.S"	"CP5.6"
"2360"	11	1	22	20	1	0.628526	3	"Flanker"	"Incong"	"N.S"	"CP5.6"
"2361"	11	1	23	1	1	0.62675	2	"Flanker"	"Incong"	"E.W"	"C3.4"
"2362"	11	1	23	2	1	0.479411	2	"Flanker"	"Cong"	"E.W"	"C3.4"
"2363"	11	1	23	3	1	0.417984	2	"Flanker"	"Cong"	"E.W"	"C3.4"
"2364"	11	1	23	4	1	0.360052	2	"Flanker"	"Incong"	"E.W"	"C3.4"
"2365"	11	1	23	5	1	0.477173	2	"Flanker"	"Cong"	"E.W"	"C3.4"
"2366"	11	1	23	6	1	0.86943	4	"Flanker"	"Incong"	"N.S"	"C3.4"
"2367"	11	1	23	7	1	0.638428	4	"Flanker"	"Incong"	"N.S"	"C3.4"
"2368"	11	1	23	8	1	0.614517	4	"Flanker"	"Cong"	"N.S"	"C3.4"
"2369"	11	1	23	9	1	0.651196	4	"Flanker"	"Cong"	"N.S"	"C3.4"
"2370"	11	1	23	10	1	0.394264	4	"Flanker"	"Incong"	"N.S"	"C3.4"
"2371"	11	1	23	11	1	0.539797	4	"Flanker"	"Cong"	"NE.SW"	"C3.4"
"2372"	11	1	23	12	1	0.45382	4	"Flanker"	"Cong"	"NE.SW"	"C3.4"
"2373"	11	1	23	13	1	0.413765	4	"Flanker"	"Cong"	"NE.SW"	"C3.4"
"2374"	11	1	23	14	1	0.480521	4	"Flanker"	"Incong"	"NE.SW"	"C3.4"
"2375"	11	1	23	15	1	0.401578	4	"Flanker"	"Incong"	"NE.SW"	"C3.4"
"2376"	11	1	23	16	1	0.557327	3	"Flanker"	"Cong"	"NW.SE"	"C3.4"
"2377"	11	1	23	17	1	0.372183	3	"Flanker"	"Incong"	"NW.SE"	"C3.4"
"2378"	11	1	23	18	1	0.42031	3	"Flanker"	"Cong"	"NW.SE"	"C3.4"
"2379"	11	1	23	19	1	0.426579	3	"Flanker"	"Incong"	"NW.SE"	"C3.4"
"2380"	11	1	23	20	1	0.411306	3	"Flanker"	"Incong"	"NW.SE"	"C3.4"
"2381"	11	1	24	1	1	0.700457	6	"Flanker"	"Cong"	"NW.SE"	"TPJ"
"2382"	11	1	24	2	1	0.468606	6	"Flanker"	"Incong"	"NW.SE"	"TPJ"
"2383"	11	1	24	3	1	0.511985	6	"Flanker"	"Incong"	"NW.SE"	"TPJ"
"2384"	11	1	24	4	1	0.494426	6	"Flanker"	"Cong"	"NW.SE"	"TPJ"
"2385"	11	1	24	5	1	0.547188	6	"Flanker"	"Incong"	"NW.SE"	"TPJ"
"2386"	11	1	24	6	1	0.566519	7	"Flanker"	"Cong"	"E.W"	"TPJ"
"2387"	11	1	24	7	1	0.886706	7	"Flanker"	"Cong"	"E.W"	"TPJ"
"2388"	11	1	24	8	1	0.563616	7	"Flanker"	"Incong"	"E.W"	"TPJ"
"2389"	11	1	24	9	1	0.558397	7	"Flanker"	"Cong"	"E.W"	"TPJ"
"2390"	11	1	24	10	1	0.511307	7	"Flanker"	"Incong"	"E.W"	"TPJ"
"2391"	11	1	24	11	1	0.50361	6	"Flanker"	"Cong"	"N.S"	"TPJ"
"2392"	11	1	24	12	1	0.522252	6	"Flanker"	"Cong"	"N.S"	"TPJ"
"2393"	11	1	24	13	1	0.476435	6	"Flanker"	"Incong"	"N.S"	"TPJ"
"2394"	11	1	24	14	1	0.494701	6	"Flanker"	"Incong"	"N.S"	"TPJ"
"2395"	11	1	24	15	1	0.446899	6	"Flanker"	"Incong"	"N.S"	"TPJ"
"2396"	11	1	24	16	1	0.600163	7	"Flanker"	"Incong"	"NE.SW"	"TPJ"
"2397"	11	1	24	17	1	0.508505	7	"Flanker"	"Incong"	"NE.SW"	"TPJ"
"2398"	11	1	24	18	1	0.51955	7	"Flanker"	"Cong"	"NE.SW"	"TPJ"
"2399"	11	1	24	19	1	0.522293	7	"Flanker"	"Cong"	"NE.SW"	"TPJ"
"2400"	11	1	24	20	1	0.444301	7	"Flanker"	"Cong"	"NE.SW"	"TPJ"
"2401"	12	2	1	1	1	0.418818	2	"Flanker"	"Cong"	"NE.SW"	"OZ"
"2402"	12	2	1	2	0	0.437219	2	"Flanker"	"Incong"	"NE.SW"	"OZ"
"2403"	12	2	1	3	1	0.436833	2	"Flanker"	"Cong"	"NE.SW"	"OZ"
"2404"	12	2	1	4	1	0.420023	2	"Flanker"	"Cong"	"NE.SW"	"OZ"
"2405"	12	2	1	5	0	0.383799	2	"Flanker"	"Incong"	"NE.SW"	"OZ"
"2406"	12	2	1	6	1	0.431971	5	"Flanker"	"Cong"	"E.W"	"OZ"
"2407"	12	2	1	7	1	0.428218	5	"Flanker"	"Incong"	"E.W"	"OZ"
"2408"	12	2	1	8	1	0.435886	5	"Flanker"	"Incong"	"E.W"	"OZ"
"2409"	12	2	1	9	1	0.447844	5	"Flanker"	"Incong"	"E.W"	"OZ"
"2410"	12	2	1	10	1	0.389178	5	"Flanker"	"Cong"	"E.W"	"OZ"
"2411"	12	2	1	11	1	0.410727	2	"Flanker"	"Cong"	"NW.SE"	"OZ"
"2412"	12	2	1	12	1	0.446981	2	"Flanker"	"Incong"	"NW.SE"	"OZ"
"2413"	12	2	1	13	1	0.409299	2	"Flanker"	"Cong"	"NW.SE"	"OZ"
"2414"	12	2	1	14	1	0.322686	2	"Flanker"	"Cong"	"NW.SE"	"OZ"
"2415"	12	2	1	15	1	0.459372	2	"Flanker"	"Incong"	"NW.SE"	"OZ"
"2416"	12	2	1	16	1	0.526468	3	"Flanker"	"Incong"	"N.S"	"OZ"
"2417"	12	2	1	17	1	0.47047	3	"Flanker"	"Incong"	"N.S"	"OZ"
"2418"	12	2	1	18	1	0.318743	3	"Flanker"	"Cong"	"N.S"	"OZ"
"2419"	12	2	1	19	1	0.457972	3	"Flanker"	"Incong"	"N.S"	"OZ"
"2420"	12	2	1	20	1	0.441094	3	"Flanker"	"Cong"	"N.S"	"OZ"
"2421"	12	2	2	1	1	0.433991	2	"Flanker"	"Cong"	"E.W"	"CZ"
"2422"	12	2	2	2	1	0.408461	2	"Flanker"	"Cong"	"E.W"	"CZ"
"2423"	12	2	2	3	1	0.401037	2	"Flanker"	"Cong"	"E.W"	"CZ"
"2424"	12	2	2	4	1	0.432189	2	"Flanker"	"Incong"	"E.W"	"CZ"
"2425"	12	2	2	5	1	0.473651	2	"Flanker"	"Incong"	"E.W"	"CZ"
"2426"	12	2	2	6	1	0.491302	7	"Flanker"	"Incong"	"N.S"	"CZ"
"2427"	12	2	2	7	1	0.505385	7	"Flanker"	"Cong"	"N.S"	"CZ"
"2428"	12	2	2	8	1	0.381847	7	"Flanker"	"Cong"	"N.S"	"CZ"
"2429"	12	2	2	9	1	0.536217	7	"Flanker"	"Incong"	"N.S"	"CZ"
"2430"	12	2	2	10	1	0.39341	7	"Flanker"	"Incong"	"N.S"	"CZ"
"2431"	12	2	2	11	1	0.423227	5	"Flanker"	"Cong"	"NW.SE"	"CZ"
"2432"	12	2	2	12	1	0.465527	5	"Flanker"	"Incong"	"NW.SE"	"CZ"
"2433"	12	2	2	13	1	0.40983	5	"Flanker"	"Incong"	"NW.SE"	"CZ"
"2434"	12	2	2	14	1	0.372041	5	"Flanker"	"Cong"	"NW.SE"	"CZ"
"2435"	12	2	2	15	1	0.320513	5	"Flanker"	"Incong"	"NW.SE"	"CZ"
"2436"	12	2	2	16	1	0.380539	0	"Flanker"	"Cong"	"NE.SW"	"CZ"
"2437"	12	2	2	17	1	0.466641	0	"Flanker"	"Incong"	"NE.SW"	"CZ"
"2438"	12	2	2	18	1	0.446156	0	"Flanker"	"Incong"	"NE.SW"	"CZ"
"2439"	12	2	2	19	1	0.39312	0	"Flanker"	"Cong"	"NE.SW"	"CZ"
"2440"	12	2	2	20	0	0.446696	0	"Flanker"	"Cong"	"NE.SW"	"CZ"
"2441"	12	2	3	1	1	0.47013	9	"Flanker"	"Cong"	"NW.SE"	"CP5.6"
"2442"	12	2	3	2	1	0.392091	9	"Flanker"	"Cong"	"NW.SE"	"CP5.6"
"2443"	12	2	3	3	1	0.348067	9	"Flanker"	"Cong"	"NW.SE"	"CP5.6"
"2444"	12	2	3	4	1	0.437792	9	"Flanker"	"Incong"	"NW.SE"	"CP5.6"
"2445"	12	2	3	5	0	0.393754	9	"Flanker"	"Incong"	"NW.SE"	"CP5.6"
"2446"	12	2	3	6	1	0.440408	9	"Flanker"	"Cong"	"NE.SW"	"CP5.6"
"2447"	12	2	3	7	1	0.385165	9	"Flanker"	"Incong"	"NE.SW"	"CP5.6"
"2448"	12	2	3	8	1	0.417233	9	"Flanker"	"Cong"	"NE.SW"	"CP5.6"
"2449"	12	2	3	9	1	0.36573	9	"Flanker"	"Cong"	"NE.SW"	"CP5.6"
"2450"	12	2	3	10	1	0.435644	9	"Flanker"	"Incong"	"NE.SW"	"CP5.6"
"2451"	12	2	3	11	1	0.513942	10	"Flanker"	"Incong"	"N.S"	"CP5.6"
"2452"	12	2	3	12	1	0.43569	10	"Flanker"	"Incong"	"N.S"	"CP5.6"
"2453"	12	2	3	13	1	0.385971	10	"Flanker"	"Cong"	"N.S"	"CP5.6"
"2454"	12	2	3	14	1	0.462236	10	"Flanker"	"Cong"	"N.S"	"CP5.6"
"2455"	12	2	3	15	1	0.465888	10	"Flanker"	"Incong"	"N.S"	"CP5.6"
"2456"	12	2	3	16	1	0.477894	4	"Flanker"	"Cong"	"E.W"	"CP5.6"
"2457"	12	2	3	17	1	0.490227	4	"Flanker"	"Incong"	"E.W"	"CP5.6"
"2458"	12	2	3	18	1	0.486183	4	"Flanker"	"Incong"	"E.W"	"CP5.6"
"2459"	12	2	3	19	1	0.402534	4	"Flanker"	"Incong"	"E.W"	"CP5.6"
"2460"	12	2	3	20	1	0.366713	4	"Flanker"	"Cong"	"E.W"	"CP5.6"
"2461"	12	2	4	1	1	0.38138	9	"Flanker"	"Cong"	"E.W"	"T7.8"
"2462"	12	2	4	2	1	0.40681	9	"Flanker"	"Incong"	"E.W"	"T7.8"
"2463"	12	2	4	3	1	0.38544	9	"Flanker"	"Cong"	"E.W"	"T7.8"
"2464"	12	2	4	4	1	0.450366	9	"Flanker"	"Incong"	"E.W"	"T7.8"
"2465"	12	2	4	5	1	0.474425	9	"Flanker"	"Incong"	"E.W"	"T7.8"
"2466"	12	2	4	6	1	0.449336	10	"Flanker"	"Cong"	"N.S"	"T7.8"
"2467"	12	2	4	7	1	0.346546	10	"Flanker"	"Cong"	"N.S"	"T7.8"
"2468"	12	2	4	8	1	0.367486	10	"Flanker"	"Cong"	"N.S"	"T7.8"
"2469"	12	2	4	9	1	0.29583	10	"Flanker"	"Incong"	"N.S"	"T7.8"
"2470"	12	2	4	10	0	0.316639	10	"Flanker"	"Incong"	"N.S"	"T7.8"
"2471"	12	2	4	11	1	0.422967	7	"Flanker"	"Cong"	"NW.SE"	"T7.8"
"2472"	12	2	4	12	0	0.408306	7	"Flanker"	"Incong"	"NW.SE"	"T7.8"
"2473"	12	2	4	13	1	0.415328	7	"Flanker"	"Incong"	"NW.SE"	"T7.8"
"2474"	12	2	4	14	1	0.359322	7	"Flanker"	"Cong"	"NW.SE"	"T7.8"
"2475"	12	2	4	15	1	0.353821	7	"Flanker"	"Cong"	"NW.SE"	"T7.8"
"2476"	12	2	4	16	NA	0.381762	NA	"Flanker"	"Cong"	"NE.SW"	"T7.8"
"2477"	12	2	4	17	NA	0.476802	NA	"Flanker"	"Incong"	"NE.SW"	"T7.8"
"2478"	12	2	4	18	NA	0.37111	NA	"Flanker"	"Incong"	"NE.SW"	"T7.8"
"2479"	12	2	4	19	NA	0.343372	NA	"Flanker"	"Cong"	"NE.SW"	"T7.8"
"2480"	12	2	4	20	NA	0.384961	NA	"Flanker"	"Incong"	"NE.SW"	"T7.8"
"2481"	12	2	5	1	1	0.368204	7	"Flanker"	"Cong"	"NW.SE"	"TPJ"
"2482"	12	2	5	2	1	0.411892	7	"Flanker"	"Incong"	"NW.SE"	"TPJ"
"2483"	12	2	5	3	1	0.33592	7	"Flanker"	"Cong"	"NW.SE"	"TPJ"
"2484"	12	2	5	4	0	0.429726	7	"Flanker"	"Incong"	"NW.SE"	"TPJ"
"2485"	12	2	5	5	1	0.383725	7	"Flanker"	"Cong"	"NW.SE"	"TPJ"
"2486"	12	2	5	6	1	0.416552	9	"Flanker"	"Incong"	"N.S"	"TPJ"
"2487"	12	2	5	7	0	0.441527	9	"Flanker"	"Incong"	"N.S"	"TPJ"
"2488"	12	2	5	8	1	0.370657	9	"Flanker"	"Cong"	"N.S"	"TPJ"
"2489"	12	2	5	9	1	0.429391	9	"Flanker"	"Incong"	"N.S"	"TPJ"
"2490"	12	2	5	10	1	0.366439	9	"Flanker"	"Cong"	"N.S"	"TPJ"
"2491"	12	2	5	11	1	0.505074	6	"Flanker"	"Incong"	"E.W"	"TPJ"
"2492"	12	2	5	12	1	0.374123	6	"Flanker"	"Incong"	"E.W"	"TPJ"
"2493"	12	2	5	13	1	0.3817	6	"Flanker"	"Cong"	"E.W"	"TPJ"
"2494"	12	2	5	14	1	0.313679	6	"Flanker"	"Cong"	"E.W"	"TPJ"
"2495"	12	2	5	15	1	0.368703	6	"Flanker"	"Cong"	"E.W"	"TPJ"
"2496"	12	2	5	16	0	0.378015	5	"Flanker"	"Incong"	"NE.SW"	"TPJ"
"2497"	12	2	5	17	1	0.371298	5	"Flanker"	"Cong"	"NE.SW"	"TPJ"
"2498"	12	2	5	18	0	0.410424	5	"Flanker"	"Incong"	"NE.SW"	"TPJ"
"2499"	12	2	5	19	1	0.33877	5	"Flanker"	"Cong"	"NE.SW"	"TPJ"
"2500"	12	2	5	20	1	0.350093	5	"Flanker"	"Incong"	"NE.SW"	"TPJ"
"2501"	12	2	6	1	1	0.437872	2	"Flanker"	"Incong"	"NW.SE"	"FC1.2"
"2502"	12	2	6	2	1	0.441389	2	"Flanker"	"Cong"	"NW.SE"	"FC1.2"
"2503"	12	2	6	3	1	0.468881	2	"Flanker"	"Incong"	"NW.SE"	"FC1.2"
"2504"	12	2	6	4	1	0.48241	2	"Flanker"	"Cong"	"NW.SE"	"FC1.2"
"2505"	12	2	6	5	1	0.434928	2	"Flanker"	"Incong"	"NW.SE"	"FC1.2"
"2506"	12	2	6	6	1	0.505933	0	"Flanker"	"Incong"	"NE.SW"	"FC1.2"
"2507"	12	2	6	7	1	0.41133	0	"Flanker"	"Cong"	"NE.SW"	"FC1.2"
"2508"	12	2	6	8	1	0.418441	0	"Flanker"	"Cong"	"NE.SW"	"FC1.2"
"2509"	12	2	6	9	1	0.427575	0	"Flanker"	"Cong"	"NE.SW"	"FC1.2"
"2510"	12	2	6	10	1	0.407896	0	"Flanker"	"Incong"	"NE.SW"	"FC1.2"
"2511"	12	2	6	11	1	0.539361	1	"Flanker"	"Incong"	"N.S"	"FC1.2"
"2512"	12	2	6	12	1	0.439528	1	"Flanker"	"Cong"	"N.S"	"FC1.2"
"2513"	12	2	6	13	1	0.496201	1	"Flanker"	"Incong"	"N.S"	"FC1.2"
"2514"	12	2	6	14	1	0.40494	1	"Flanker"	"Incong"	"N.S"	"FC1.2"
"2515"	12	2	6	15	1	0.411741	1	"Flanker"	"Cong"	"N.S"	"FC1.2"
"2516"	12	2	6	16	1	0.484093	1	"Flanker"	"Cong"	"E.W"	"FC1.2"
"2517"	12	2	6	17	1	0.467023	1	"Flanker"	"Incong"	"E.W"	"FC1.2"
"2518"	12	2	6	18	1	0.450943	1	"Flanker"	"Cong"	"E.W"	"FC1.2"
"2519"	12	2	6	19	1	0.42202	1	"Flanker"	"Cong"	"E.W"	"FC1.2"
"2520"	12	2	6	20	1	0.535435	1	"Flanker"	"Incong"	"E.W"	"FC1.2"
"2521"	12	2	7	1	1	0.432265	9	"Flanker"	"Cong"	"E.W"	"LatIn"
"2522"	12	2	7	2	1	0.432041	9	"Flanker"	"Incong"	"E.W"	"LatIn"
"2523"	12	2	7	3	1	0.452846	9	"Flanker"	"Incong"	"E.W"	"LatIn"
"2524"	12	2	7	4	1	0.40468	9	"Flanker"	"Cong"	"E.W"	"LatIn"
"2525"	12	2	7	5	1	0.452351	9	"Flanker"	"Incong"	"E.W"	"LatIn"
"2526"	12	2	7	6	1	0.454135	5	"Flanker"	"Cong"	"NW.SE"	"LatIn"
"2527"	12	2	7	7	1	0.465883	5	"Flanker"	"Incong"	"NW.SE"	"LatIn"
"2528"	12	2	7	8	0	0.391164	5	"Flanker"	"Incong"	"NW.SE"	"LatIn"
"2529"	12	2	7	9	1	0.423025	5	"Flanker"	"Incong"	"NW.SE"	"LatIn"
"2530"	12	2	7	10	1	0.380866	5	"Flanker"	"Cong"	"NW.SE"	"LatIn"
"2531"	12	2	7	11	1	0.435552	4	"Flanker"	"Incong"	"NE.SW"	"LatIn"
"2532"	12	2	7	12	1	0.40185	4	"Flanker"	"Cong"	"NE.SW"	"LatIn"
"2533"	12	2	7	13	1	0.434116	4	"Flanker"	"Cong"	"NE.SW"	"LatIn"
"2534"	12	2	7	14	1	0.47848	4	"Flanker"	"Incong"	"NE.SW"	"LatIn"
"2535"	12	2	7	15	1	0.401018	4	"Flanker"	"Cong"	"NE.SW"	"LatIn"
"2536"	12	2	7	16	1	0.444158	3	"Flanker"	"Cong"	"N.S"	"LatIn"
"2537"	12	2	7	17	1	0.429345	3	"Flanker"	"Cong"	"N.S"	"LatIn"
"2538"	12	2	7	18	1	0.630965	3	"Flanker"	"Incong"	"N.S"	"LatIn"
"2539"	12	2	7	19	1	0.39219	3	"Flanker"	"Cong"	"N.S"	"LatIn"
"2540"	12	2	7	20	1	0.411996	3	"Flanker"	"Incong"	"N.S"	"LatIn"
"2541"	12	2	8	1	1	0.508542	1	"Flanker"	"Incong"	"E.W"	"O1.2"
"2542"	12	2	8	2	1	0.446491	1	"Flanker"	"Cong"	"E.W"	"O1.2"
"2543"	12	2	8	3	1	0.474839	1	"Flanker"	"Incong"	"E.W"	"O1.2"
"2544"	12	2	8	4	1	0.439074	1	"Flanker"	"Incong"	"E.W"	"O1.2"
"2545"	12	2	8	5	1	0.425092	1	"Flanker"	"Cong"	"E.W"	"O1.2"
"2546"	12	2	8	6	1	0.443783	0	"Flanker"	"Cong"	"N.S"	"O1.2"
"2547"	12	2	8	7	1	0.419276	0	"Flanker"	"Cong"	"N.S"	"O1.2"
"2548"	12	2	8	8	1	0.551203	0	"Flanker"	"Incong"	"N.S"	"O1.2"
"2549"	12	2	8	9	1	0.360105	0	"Flanker"	"Cong"	"N.S"	"O1.2"
"2550"	12	2	8	10	1	0.453344	0	"Flanker"	"Incong"	"N.S"	"O1.2"
"2551"	12	2	8	11	1	0.511676	2	"Flanker"	"Cong"	"NE.SW"	"O1.2"
"2552"	12	2	8	12	1	0.50225	2	"Flanker"	"Incong"	"NE.SW"	"O1.2"
"2553"	12	2	8	13	1	0.420239	2	"Flanker"	"Incong"	"NE.SW"	"O1.2"
"2554"	12	2	8	14	1	0.410705	2	"Flanker"	"Incong"	"NE.SW"	"O1.2"
"2555"	12	2	8	15	1	0.413612	2	"Flanker"	"Cong"	"NE.SW"	"O1.2"
"2556"	12	2	8	16	1	0.489839	0	"Flanker"	"Incong"	"NW.SE"	"O1.2"
"2557"	12	2	8	17	1	0.427544	0	"Flanker"	"Cong"	"NW.SE"	"O1.2"
"2558"	12	2	8	18	1	0.413125	0	"Flanker"	"Cong"	"NW.SE"	"O1.2"
"2559"	12	2	8	19	0	0.540443	0	"Flanker"	"Incong"	"NW.SE"	"O1.2"
"2560"	12	2	8	20	1	0.438503	0	"Flanker"	"Cong"	"NW.SE"	"O1.2"
"2561"	12	2	9	1	1	0.417926	1	"Flanker"	"Cong"	"NE.SW"	"V5"
"2562"	12	2	9	2	1	0.480373	1	"Flanker"	"Incong"	"NE.SW"	"V5"
"2563"	12	2	9	3	1	0.497033	1	"Flanker"	"Cong"	"NE.SW"	"V5"
"2564"	12	2	9	4	1	0.809196	1	"Flanker"	"Incong"	"NE.SW"	"V5"
"2565"	12	2	9	5	1	0.537945	1	"Flanker"	"Cong"	"NE.SW"	"V5"
"2566"	12	2	9	6	1	0.495149	4	"Flanker"	"Incong"	"NW.SE"	"V5"
"2567"	12	2	9	7	1	0.406005	4	"Flanker"	"Cong"	"NW.SE"	"V5"
"2568"	12	2	9	8	1	0.459931	4	"Flanker"	"Incong"	"NW.SE"	"V5"
"2569"	12	2	9	9	1	0.371656	4	"Flanker"	"Incong"	"NW.SE"	"V5"
"2570"	12	2	9	10	1	0.482837	4	"Flanker"	"Cong"	"NW.SE"	"V5"
"2571"	12	2	9	11	1	0.510373	5	"Flanker"	"Incong"	"E.W"	"V5"
"2572"	12	2	9	12	1	0.432796	5	"Flanker"	"Incong"	"E.W"	"V5"
"2573"	12	2	9	13	1	0.367678	5	"Flanker"	"Cong"	"E.W"	"V5"
"2574"	12	2	9	14	1	0.479044	5	"Flanker"	"Incong"	"E.W"	"V5"
"2575"	12	2	9	15	1	0.441481	5	"Flanker"	"Cong"	"E.W"	"V5"
"2576"	12	2	9	16	1	0.45628	2	"Flanker"	"Cong"	"N.S"	"V5"
"2577"	12	2	9	17	1	0.440089	2	"Flanker"	"Cong"	"N.S"	"V5"
"2578"	12	2	9	18	1	0.45812	2	"Flanker"	"Incong"	"N.S"	"V5"
"2579"	12	2	9	19	1	0.388339	2	"Flanker"	"Cong"	"N.S"	"V5"
"2580"	12	2	9	20	1	0.462558	2	"Flanker"	"Incong"	"N.S"	"V5"
"2581"	12	2	10	1	1	0.512471	9	"Flanker"	"Incong"	"N.S"	"F7.8"
"2582"	12	2	10	2	1	0.472509	9	"Flanker"	"Incong"	"N.S"	"F7.8"
"2583"	12	2	10	3	1	0.429766	9	"Flanker"	"Cong"	"N.S"	"F7.8"
"2584"	12	2	10	4	1	0.459141	9	"Flanker"	"Incong"	"N.S"	"F7.8"
"2585"	12	2	10	5	1	0.419556	9	"Flanker"	"Cong"	"N.S"	"F7.8"
"2586"	12	2	10	6	1	0.656564	10	"Flanker"	"Incong"	"NW.SE"	"F7.8"
"2587"	12	2	10	7	1	0.50038	10	"Flanker"	"Cong"	"NW.SE"	"F7.8"
"2588"	12	2	10	8	1	0.408873	10	"Flanker"	"Cong"	"NW.SE"	"F7.8"
"2589"	12	2	10	9	1	0.39872	10	"Flanker"	"Incong"	"NW.SE"	"F7.8"
"2590"	12	2	10	10	1	0.393933	10	"Flanker"	"Cong"	"NW.SE"	"F7.8"
"2591"	12	2	10	11	1	0.460736	10	"Flanker"	"Cong"	"E.W"	"F7.8"
"2592"	12	2	10	12	1	0.446411	10	"Flanker"	"Cong"	"E.W"	"F7.8"
"2593"	12	2	10	13	1	0.431874	10	"Flanker"	"Incong"	"E.W"	"F7.8"
"2594"	12	2	10	14	1	0.465081	10	"Flanker"	"Incong"	"E.W"	"F7.8"
"2595"	12	2	10	15	1	0.428058	10	"Flanker"	"Cong"	"E.W"	"F7.8"
"2596"	12	2	10	16	1	0.400657	10	"Flanker"	"Cong"	"NE.SW"	"F7.8"
"2597"	12	2	10	17	1	0.428446	10	"Flanker"	"Cong"	"NE.SW"	"F7.8"
"2598"	12	2	10	18	1	0.454369	10	"Flanker"	"Incong"	"NE.SW"	"F7.8"
"2599"	12	2	10	19	1	0.473267	10	"Flanker"	"Incong"	"NE.SW"	"F7.8"
"2600"	12	2	10	20	1	0.508219	10	"Flanker"	"Incong"	"NE.SW"	"F7.8"
"2601"	12	2	11	1	1	0.575283	0	"Flanker"	"Cong"	"N.S"	"PZ"
"2602"	12	2	11	2	1	0.615554	0	"Flanker"	"Incong"	"N.S"	"PZ"
"2603"	12	2	11	3	1	0.456374	0	"Flanker"	"Incong"	"N.S"	"PZ"
